OTUId	2_12	2_9	2_6	2_3	Ferrihydrite	1_12	Heavy	1_9	Kaolinite	1_6	Quartz	1_3
43_116820;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
68.2_516011;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
80_424613;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
21_435959;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
73_471786;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
75.2_54771;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73.2_1194323;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_36396;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
21_109500;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
71_324467;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_309136;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_38540;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_138299;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
21_207612;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
68.2_212166;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_985953;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_981141;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
21_365517;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
71.2_385570;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
21_564680;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
75.2_545286;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_517819;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_60954;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_167014;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
76.2_249380;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
68_27298;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_1114425;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68_756544;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_808106;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_682534;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_17487;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_223555;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_452468;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_356228;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_681305;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_246366;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_301212;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
4_310432;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
76.2_645291;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_293;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_346862;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_351947;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_655307;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_348688;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_493196;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_973380;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_603944;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_439348;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
44_390554;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
68.2_576412;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_800488;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_572322;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_344106;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_487852;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_406546;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_452558;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_268797;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_29567;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
21_153938;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
3_215809;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_224048;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
59_174319;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
77_429091;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
22_57302;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
75.2_276334;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
104_10405;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_165658;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_152053;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_332273;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_342827;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_3598;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
80_27142;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_281456;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
75.2_257006;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
21_62344;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
99_48137;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
71_46266;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_139960;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72.2_256228;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_375439;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
37_58242;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
58_255517;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_451932;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_116548;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
86_64923;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
1_148152;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_11548;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73.2_284927;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
75_243637;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_22885;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
21_33707;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
71.2_185981;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
51_164346;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_285986;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_95013;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
54_227320;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_289828;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_184100;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_292942;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
74.2_77630;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
77_680565;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
75_701479;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
30_65729;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
52_917;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_329479;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
21_3161;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
75_178474;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
21_127358;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
24_50210;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_206938;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_143481;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
76_553898;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_97136;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_81591;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_259430;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_262884;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
70_11260;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
41_13188;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
80_15808;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
21_17074;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
44_688;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
15_1603;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
83_698;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
39_21234;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
62_2418;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
55_8273;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
OTU_86621;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	0	0
OTU_95858;barcodelabel=2_12	1	0	0	0	0	0	0	0	0	0	0	0
53_588;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
50_3685;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
72_1142;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
1_12933;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
19_22645;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
10_2882;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72.2_54133;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
71.2_110133;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_6428;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_12309;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
39_12505;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
41_8001;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
98_3444;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
106_6170;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
79_106910;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
50_55234;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
75_10003;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
58_32240;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
91_155;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
58_3345;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
37_15519;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_17849;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
96_749;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
67.2_4713;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
76.2_328;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
58_237;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
25_12952;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
7_33496;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
13_786;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
21_26028;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
OTU_86615;barcodelabel=1_9	0	0	0	0	0	0	0	1	0	0	0	0
OTU_3769;barcodelabel=1_9	0	0	0	0	0	0	0	1	0	0	0	0
OTU_376678;barcodelabel=2_6	0	0	1	0	0	0	0	0	0	0	0	0
OTU_43596;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	0	0
OTU_43927;barcodelabel=2_6	0	0	1	0	0	0	0	0	0	0	0	0
OTU_43798;barcodelabel=1_9	0	0	0	0	0	0	0	1	0	0	0	0
OTU_41105;barcodelabel=2_9	0	1	0	0	0	0	0	0	0	0	0	0
OTU_34756;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	0	0
OTU_354755;barcodelabel=2_6	0	0	1	0	0	0	0	0	0	0	0	0
OTU_3415;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	0	0
OTU_36365;barcodelabel=2_6	0	0	1	0	0	0	0	0	0	0	0	0
OTU_36597;barcodelabel=1_9	0	0	0	0	0	0	0	1	0	0	0	0
OTU_35992;barcodelabel=1_3	0	0	0	0	0	0	0	0	0	0	0	1
OTU_67932;barcodelabel=2_12	1	0	0	0	0	0	0	0	0	0	0	0
OTU_68121;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	0	0
OTU_63792;barcodelabel=1_9	0	0	0	0	0	0	0	1	0	0	0	0
OTU_66422;barcodelabel=1_3	0	0	0	0	0	0	0	0	0	0	0	1
OTU_74037;barcodelabel=2_12	1	0	0	0	0	0	0	0	0	0	0	0
OTU_80892;barcodelabel=2_6	0	0	1	0	0	0	0	0	0	0	0	0
OTU_6955;barcodelabel=1_9	0	0	0	0	0	0	0	1	0	0	0	0
OTU_73601;barcodelabel=2_3	0	0	0	1	0	0	0	0	0	0	0	0
OTU_72221;barcodelabel=1_6	0	0	0	0	0	0	0	0	0	1	0	0
OTU_58563;barcodelabel=1_6	0	0	0	0	0	0	0	0	0	1	0	0
OTU_74203;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	0	0
OTU_48969;barcodelabel=2_12	1	0	0	0	0	0	0	0	0	0	0	0
OTU_47793;barcodelabel=2_9	0	1	0	0	0	0	0	0	0	0	0	0
OTU_533;barcodelabel=2_6	0	0	1	0	0	0	0	0	0	0	0	0
OTU_49523;barcodelabel=1_6	0	0	0	0	0	0	0	0	0	1	0	0
OTU_52695;barcodelabel=1_3	0	0	0	0	0	0	0	0	0	0	0	1
77_48255;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_31943;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_514509;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_607666;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_113333;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
13_48745;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
3_194782;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_112356;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
96_112234;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
75.2_479419;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_51646;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_107880;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_5155;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_168278;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73.2_304654;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
44_23879;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
94_20899;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_216933;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_1556;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
76_27293;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_229206;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
91_135245;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
19_267735;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
75_52873;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_49914;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_136785;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
26_62017;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
1_11013;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
2_416912;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
21_60408;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
71_17728;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
74_3136;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
98_281552;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_51196;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_181253;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_39415;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
76.2_595325;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_95816;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68_179070;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_583763;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72.2_13077;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_280335;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_42294;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
76.2_758185;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
76_407042;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_560679;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_71486;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_183878;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
42_1132338;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_667280;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
61_665473;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
99_101821;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
71.2_302844;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
21_109344;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
75_413615;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_806075;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73.2_14519;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73.2_251326;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
9_7098;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
21_227335;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
71_107103;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
77_184548;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_344709;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73.2_281994;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
74.2_358618;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
22_107952;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
50_27986;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_107549;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
41_27716;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
102_18095;barcodelabel=Quartz	0	0	0	0	0	0	0	1	0	0	1	0
75_62705;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
39_2753;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
25_28649;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
55_60795;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
106_43203;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
71.2_49379;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_130107;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
39_24069;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
3_33884;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_32587;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_25098;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72.2_27813;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
41_8243;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
71_2331;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_22127;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
28_8077;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
96_41422;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
65_5056;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
98_22596;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
73.2_9639;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_105972;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
67_27953;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
7_49588;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
41_38593;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
28_27042;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
71.2_19331;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_91062;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
65_19189;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
39_61495;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
71.2_6060;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_201793;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_20582;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
43_19578;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
75_251312;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
55_52197;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_211742;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
61_214122;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_140280;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_355731;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_60642;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
77.2_199615;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_125925;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
21_18715;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
76.2_101177;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_94358;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
43_2973;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_2349;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_6491;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_51967;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
70_47581;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_120000;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_23555;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_212536;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
77.2_21444;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_549789;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_61856;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_68150;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_62622;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_299193;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_567626;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_111134;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_389939;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_154036;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
